 "Trigger_Waveform" , "Rise_Time" , "Dwell_Time" , "Fall_Time" , "Echo_Time" , "Final_Rise_Time" , "Max_Voltage_Amplitude" , "Min_Voltage_Amplitude" , "Period" , "Idle_Voltage" , "Amplitude" , "Waveform_Type" , "nozzle" , "Nozzle_Temp" , "Droplet_Ejected" , "Droplet_Visible" , "Droplet_Tail" , "Droplet_Satellites" , "Droplet_T1" , "Droplet_T2" , "Droplet_Diameter" , "Droplet_Velocity" , "Droplet_Distance_Traveled" , "Ink" ,
 "TR-47" ,  ,  ,  ,  ,  , "70" , "-70" , "50" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "422.0" , "822.0" , "151.64" , "1.8449" , "737.96" , "TangoBlack" ,
 "TR-65" ,  ,  ,  ,  ,  , "70" , "-70" , "75" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "467.0" , "933.0" , "153.82" , "2.3080686695278967" , "1075.56" , "TangoBlack" ,
 "TR-38" ,  ,  ,  ,  ,  , "70" , "-70" , "100" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "500.0" , "989.0" , "172.06" , "1.410838445807771" , "689.9" , "TangoBlack" ,
 "TR-57" ,  ,  ,  ,  ,  , "80" , "-80" , "125" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "533.0" , "2478.0" , "152.69" , "0.2937223650385604" , "571.29" , "TangoBlack" ,
 "TR-39" ,  ,  ,  ,  ,  , "80" , "-80" , "100" , "0" , "80" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "689.0" , "1044.0" , "171.27" , "2.501830985915493" , "888.15" , "TangoBlack" ,
 "TR-58" ,  ,  ,  ,  ,  , "90" , "-90" , "125" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "533.0" , "1033.0" , "151.16" , "1.42706" , "713.53" , "TangoBlack" ,
 "TR-58" ,  ,  ,  ,  ,  , "90" , "-90" , "125" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "522.0" , "1789.0" , "153.03" , "1.3468429360694554" , "1706.45" , "TangoBlack" ,
 "TR-64" ,  ,  ,  ,  ,  , "60" , "-60" , "75" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "456.0" , "656.0" , "108.37" , "0.92415" , "184.83" , "VeroClear" ,
 "TR-46" ,  ,  ,  ,  ,  , "60" , "-60" , "50" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "389.0" , "589.0" , "114.63" , "1.19835" , "239.67" , "VeroClear" ,
 "TR-64" ,  ,  ,  ,  ,  , "60" , "-60" , "75" , "0" , "60" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "444.0" , "700.0" , "115.42" , "1.587578125" , "406.42" , "VeroClear" ,
 "TR-38" ,  ,  ,  ,  ,  , "70" , "-70" , "100" , "0" , "70" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "444.0" , "656.0" , "113.43" , "1.4763207547169812" , "312.98" , "VeroClear" ,
 "TR-58" ,  ,  ,  ,  ,  , "90" , "-90" , "125" , "0" , "90" , "Sine Waveform" , "https://tw.rpi.edu/web/project/ampo-ink#Nozzle_BC" , "45.0" , "true" , "true" , "false" , "false" , "578.0" , "1200.0" , "132.14" , "0.9651768488745981" , "600.34" , "VeroClear" ,
